FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\matte\_nmnn\srcs\Results\seed_240120\mnist\orth\init\init_w_Graph.txt
Network type: Directed
Number of nodes: 824
Number of edges: 174
Number of single edges: 174
Number of mutual edges: 0
Number of edge colors: 3

Algorithm: enumeration
Subgraph size: 5

Generated 100 random networks
   with locally constant number of bidirectional edges,
   exchanging only edges with the same color,
   3 exchanges per edge and 3 tries per edge.

132087 subgraphs were enumerated in the original network.
9204473 subgraphs were enumerated in the random networks.
9336560 subgraphs were enumerated in all networks.

For the random networks: 110821 tries were made, 36053 were successful.
Randomization took 0.136 seconds.
Enumeration took 53.653 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

532744,00000,3.9239%,1.1738%,0.0014307,19.222,0
,00002
,00002
,00002
,20000

1080,00000,3.9201%,0.82725%,0.0012185,25.383,0
,00000
,00002
,00002
,22000

540940,00000,3.7839%,0.24667%,0.00090184,39.222,0
,20000
,20000
,02000
,02200

8728,00000,2.8489%,1.8522%,0.0013787,7.2294,0
,00000
,20000
,02000
,22000

8472,00000,2.7853%,2.2257%,0.001821,3.0731,0
,00000
,20000
,20000
,22000

17176,00000,2.6589%,0.64859%,0.0010779,18.65,0
,00000
,20000
,22000
,22000

67088,00000,2.244%,0.26356%,0.0008699,22.766,0
,20000
,20000
,02000
,00200

8724,00000,2.1819%,0.90936%,0.0011755,10.826,0
,00000
,02000
,20000
,20200

532752,00000,2.0267%,2.3917%,0.0016634,-2.1944,0.98
,00020
,00020
,20000
,20000

8340,00000,1.814%,1.6299%,0.0014614,1.2593,0.1
,00000
,02000
,00200
,20200

541200,00000,1.7981%,0.76864%,0.0011184,9.2041,0
,20000
,20000
,20000
,20000

2840,00000,1.5134%,0.27291%,0.00052471,23.642,0
,00000
,00020
,22000
,22000

8344,00000,1.5104%,0.92061%,0.0010179,5.7936,0
,00000
,02000
,00200
,22000

60,00000,1.5081%,0.25788%,0.0005463,22.885,0
,00000
,00000
,00002
,22200

404,00000,1.4498%,0.69136%,0.00069758,10.873,0
,00000
,00000
,02200
,20200

796,00000,1.4294%,0.21631%,0.00041437,29.275,0
,00000
,00000
,22000
,22200

1304,00000,1.3998%,1.9942%,0.0016139,-3.683,1
,00000
,00002
,20000
,22000

17158,00000,1.3771%,0.106%,0.00042587,29.848,0
,00000
,20000
,22000
,00220

540,00000,1.2779%,0.75164%,0.0010907,4.8256,0
,00000
,00000
,20000
,22200

49680,00000,1.1848%,1.715%,0.0018094,-2.9301,1
,20000
,02000
,20000
,20000

1080,00000,1.1159%,0.27607%,0.00059038,14.226,0
,00000
,00002
,00002
,21000

541196,00000,1.0607%,0.076922%,0.00028634,34.356,0
,20000
,20000
,20000
,02200

8468,00000,1.0137%,0.90804%,0.00065504,1.6134,0.05
,00000
,02000
,02000
,20200

532744,00000,0.92061%,0.30275%,0.00074927,8.2462,0
,10000
,02000
,02000
,02000

532744,00000,0.87745%,0.24815%,0.00064763,9.717,0
,00100
,20000
,00200
,00200

16780,00000,0.85398%,0.22158%,0.00052125,12.132,0
,00000
,20000
,02200
,02200

541068,00000,0.80326%,0.028865%,0.00015761,49.132,0
,20000
,20000
,02200
,02200

1080,00000,0.78963%,0.19446%,0.00036982,16.094,0
,00000
,00002
,00002
,23000

532744,00000,0.78055%,0.23275%,0.00056479,9.6991,0
,00300
,20000
,00200
,00200

1080,00000,0.68364%,0.14041%,0.00040602,13.379,0
,00000
,00003
,00002
,22000

540940,00000,0.68288%,0.048021%,0.00027375,23.191,0
,10000
,20000
,02000
,02200

67088,00000,0.6738%,0.073939%,0.00038311,15.658,0
,30000
,02000
,20000
,00020

3864,00000,0.66623%,0.01453%,8.5551e-005,76.177,0
,00000
,00022
,22000
,22000

67088,00000,0.57841%,0.084345%,0.000461,10.717,0
,10000
,02000
,20000
,00020

